rank,team_name,avatar_url,highest_kaggle_rank,score,submit_times,last_submit
225,Ali Can Payaslı,https://storage.googleapis.com/kaggle-avatars/thumbnails/6910373-kg.jpg?t=2023-10-30-06-24-56,expert,0.44945,7,20h
226,Dominique Hummel,https://storage.googleapis.com/kaggle-avatars/thumbnails/17787195-gr.jpg,novice,0.4508,8,1d
227,llorenzo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.4519,21,4h
228,vaibhav mane,https://storage.googleapis.com/kaggle-avatars/thumbnails/15845228-kg.jpeg?t=2023-11-21-17-43-09,novice,0.45404,8,8h
229,Emirhan Silsüpür,https://storage.googleapis.com/kaggle-avatars/thumbnails/6998541-kg.png,contributor,0.45463,22,1h
230,xxxZayH,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.45516,1,1d
231,surankande23,https://storage.googleapis.com/kaggle-avatars/thumbnails/6374055-kg.jpg,contributor,0.45614,15,8h
232,Emir Tatlıcı,https://storage.googleapis.com/kaggle-avatars/thumbnails/10999225-kg.jpg,contributor,0.45631,4,2d
233,Maxime Rondeau,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.45729,10,1d
234,KCDQ,https://storage.googleapis.com/kaggle-avatars/thumbnails/6048011-kg.PNG?t=2023-11-14-16-54-51,contributor,0.45751,3,8d
235,Akahachi,https://storage.googleapis.com/kaggle-avatars/thumbnails/3811168-kg.png,expert,0.45758,8,1d
236,Debamrita Paul,https://storage.googleapis.com/kaggle-avatars/thumbnails/12778221-kg.jpeg,expert,0.45887,13,17h
237,Rizal Mujahiddan,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.45987,3,7d
238,Devanshi Bavaria,https://storage.googleapis.com/kaggle-avatars/thumbnails/10985337-kg.jpeg?t=2023-11-23-08-58-50,contributor,0.46047,1,3h
239,Jession Diwangan,https://storage.googleapis.com/kaggle-avatars/thumbnails/11276215-gr.jpg,contributor,0.46074,6,6d
240,Lukman Bayonle Salami,https://storage.googleapis.com/kaggle-avatars/thumbnails/9395509-kg.jpg,contributor,0.46165,18,4h
241,pareto80,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.46375,1,6d
242,Matthew Hawthorn,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.46553,3,18h
243,Gaurav Dutta,https://storage.googleapis.com/kaggle-avatars/thumbnails/4760409-kg.jpg,master,0.46561,16,2d
244,future0715,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.46627,24,3d
245,SGMA1024,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.46698,5,2h
246,Ram Jas,https://storage.googleapis.com/kaggle-avatars/thumbnails/6279218-kg.jpg,grand master,0.46699,9,8d
247,Shivansh Gupta,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.46738,25,1d
248,Sungmin Oh,https://storage.googleapis.com/kaggle-avatars/thumbnails/3415119-kg.JPG,novice,0.46822,2,2d
249,Swinal Waghmare,https://storage.googleapis.com/kaggle-avatars/thumbnails/11201051-kg.jpg,contributor,0.46823,13,4d
250,KMnO4-zx,https://storage.googleapis.com/kaggle-avatars/thumbnails/15065802-kg.png?t=2023-10-30-02-28-56,novice,0.46898,3,9d
251,JMAscacibar,https://storage.googleapis.com/kaggle-avatars/thumbnails/14403190-kg.jpg,contributor,0.4709,15,1h
252,teseralex,https://storage.googleapis.com/kaggle-avatars/thumbnails/11813848-kg.png,contributor,0.4709,2,8d
253,Just4Fun,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.47117,11,13h
254,Matthew Hetzel,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.47292,13,11h
255,Mukkesh_mk@07,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.47393,4,9d
256,AdityaRaut17,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.4749,4,26m
257,YD,https://storage.googleapis.com/kaggle-avatars/thumbnails/13028632-kg.jpeg,novice,0.47711,8,8d
258,higo_DM2,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.47772,14,1d
259,ValeryBonneau,https://storage.googleapis.com/kaggle-avatars/thumbnails/8085311-gr.jpg,contributor,0.47947,8,2d
260,Sumit Kant,https://storage.googleapis.com/kaggle-avatars/thumbnails/614469-kg.jpg,contributor,0.48016,10,4d
261,Georgios Nikolitsis,https://storage.googleapis.com/kaggle-avatars/thumbnails/8500200-gr.jpg,contributor,0.48248,45,1h
262,bonobong,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.48336,12,1d
263,Astitwa Agarwal,https://storage.googleapis.com/kaggle-avatars/thumbnails/5362478-kg.jpeg?t=2023-10-10-04-46-26,expert,0.48367,1,8d
264,Fazil Amirli,https://storage.googleapis.com/kaggle-avatars/thumbnails/16053844-kg.jpg?t=2023-11-19-20-55-30,contributor,0.48437,3,4d
265,OzzyzOz,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.48509,2,1d
266,Sebastian Dirndorfer,https://storage.googleapis.com/kaggle-avatars/thumbnails/7341746-kg.jpg,contributor,0.4853,12,2d
267,satokato,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.48548,6,17h
268,panda,https://storage.googleapis.com/kaggle-avatars/thumbnails/1799540-kg.jpg?t=2023-11-20-12-27-53,expert,0.48617,1,6d
269,Harmandeep Singh Padam,https://storage.googleapis.com/kaggle-avatars/thumbnails/10774195-kg.jpeg?t=2023-08-28-18-57-08,expert,0.48619,6,1d
270,Vishwas Mishra,https://storage.googleapis.com/kaggle-avatars/thumbnails/13972113-kg.jpeg?t=2023-09-10-18-16-22,contributor,0.48632,17,2d
271,Azrulle,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.4869,6,20h
272,Shan,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.48723,3,6d
273,Breno Ingwersen,https://storage.googleapis.com/kaggle-avatars/thumbnails/4822979-kg.jpg?t=2023-10-18-12-16-43,contributor,0.48773,2,3d
274,k_murano,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.4879,15,3h
275,Iqbal Syah Akbar,https://storage.googleapis.com/kaggle-avatars/thumbnails/10543899-kg.png,master,0.48854,5,6d
276,Octavio Grau,https://storage.googleapis.com/kaggle-avatars/thumbnails/6673300-kg.jpg?t=2023-11-10-19-04-03,contributor,0.48854,2,9d
277,Thomas,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.48854,4,9d
278,Talha Barkaat Ahmad,https://storage.googleapis.com/kaggle-avatars/thumbnails/15482152-kg.jpg,expert,0.48854,1,9d
279,abcsue,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.48854,1,8d
280,Erik Folkesson,https://storage.googleapis.com/kaggle-avatars/thumbnails/14953148-kg.jpg?t=2023-11-16-10-57-48,contributor,0.48854,2,7d
281,Francesc Oliveras,https://storage.googleapis.com/kaggle-avatars/thumbnails/11123118-kg.png,master,0.489,2,2d
282,Eddie Amimo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.48922,4,2d
283,kjihwan,https://storage.googleapis.com/kaggle-avatars/thumbnails/2933330-kg.jpg?t=2023-10-04-04-37-16,contributor,0.48961,9,12h
284,mexwell,https://storage.googleapis.com/kaggle-avatars/thumbnails/3952497-kg.jpeg?t=2023-09-10-11-32-10,expert,0.48976,6,1d
285,Fengqian,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.48977,14,4h
286,k4nz1,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.48983,7,7h
287,PURVI VERMA,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.48989,3,4d
288,Jhonnatan Torres,https://storage.googleapis.com/kaggle-avatars/thumbnails/1287009-kg.JPG,contributor,0.49,3,2d
289,Bryan Le Grand,https://storage.googleapis.com/kaggle-avatars/thumbnails/15764731-kg.png,contributor,0.49007,14,3d
290,Siddhant Tiwari,https://storage.googleapis.com/kaggle-avatars/thumbnails/17733824-kg.jpeg?t=2023-11-14-15-44-52,contributor,0.4902,7,7d
291,ComDivRVSN,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49073,10,3d
292,Ahmed Gouda,https://storage.googleapis.com/kaggle-avatars/thumbnails/12369073-kg.png?t=2023-11-12-11-15-26,contributor,0.49075,4,17h
293,Flavia Felicioni,https://storage.googleapis.com/kaggle-avatars/thumbnails/7169360-kg.jpeg,contributor,0.491,1,9d
294,Natarajan Lalgudi,https://storage.googleapis.com/kaggle-avatars/thumbnails/1274674-gr.jpg,contributor,0.49149,7,7d
295,ABOUABDALLAH Mohamed Anwar,https://storage.googleapis.com/kaggle-avatars/thumbnails/6124849-gr.jpg,expert,0.49161,5,7d
296,Jose Elisei,https://storage.googleapis.com/kaggle-avatars/thumbnails/16558844-kg.jpg?t=2023-09-05-18-15-01,contributor,0.49206,9,2h
297,Leung Kam Ho,https://storage.googleapis.com/kaggle-avatars/thumbnails/8413680-kg.JPG?t=2023-11-12-11-58-53,contributor,0.4922,18,4d
298,kaz184,https://storage.googleapis.com/kaggle-avatars/thumbnails/820032-kg.jpg,novice,0.4922,2,8d
299,ฺBeater_kung,https://storage.googleapis.com/kaggle-avatars/thumbnails/11418869-kg.png,novice,0.49251,2,6d
300,Yash Kalkani,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.49318,7,1h
301,Abhishek,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49373,7,1d
302,Jack Rodenberg,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49385,7,8h
303,keita shimizu,https://storage.googleapis.com/kaggle-avatars/thumbnails/3979455-kg.png?t=2023-11-08-11-35-38,contributor,0.49396,22,2d
304,jonkussponkt,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49403,9,4d
305,startech,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.4941,5,6d
306,Suraj Yerramilli,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.49428,13,4d
307,Fr0m1korn,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.4946,2,2d
308,TheHustler2003,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49468,2,1d
309,Burhan Yıldız,https://storage.googleapis.com/kaggle-avatars/thumbnails/15502786-kg.jpg?t=2023-10-25-07-56-18,expert,0.49474,6,7d
310,heyuan999,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49476,2,2d
311,Jordan Smith,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49483,3,4d
312,Vivek Revi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.495,17,10h
313,Hangry bunnies,https://storage.googleapis.com/kaggle-avatars/thumbnails/12709918-kg.png,contributor,0.49507,1,7d
314,Rostyslav Fedorchenko,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49593,7,8d
315,Kala Nandini,https://storage.googleapis.com/kaggle-avatars/thumbnails/10698603-kg.jpeg?t=2023-11-07-07-32-28,expert,0.49627,10,7d
316,Waleed Afify,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49627,1,7d
317,Anushka Chathuranga,https://storage.googleapis.com/kaggle-avatars/thumbnails/6660933-kg.jpg,contributor,0.49627,5,6d
318,Vignesh Boopathy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49627,3,7d
319,shreep,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49627,7,4d
320,Ulises M.,https://storage.googleapis.com/kaggle-avatars/thumbnails/9660701-kg.jpg,expert,0.49657,21,8h
321,Artiom Panuș,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49658,20,3d
322,overfitting learner,https://storage.googleapis.com/kaggle-avatars/thumbnails/3287-gr.jpg,expert,0.4966,6,16h
323,Mesut Duman,https://storage.googleapis.com/kaggle-avatars/thumbnails/10852641-kg.png,expert,0.49665,21,21h
324,Ranjitprakash Sundaramurthi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.4967,2,2d
325,Corentin Vergnolle,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.4967,5,7d
326,YoanPt,https://storage.googleapis.com/kaggle-avatars/thumbnails/13591190-kg.jpg?t=2023-11-13-18-07-31,contributor,0.49677,4,8d
327,dima806,https://storage.googleapis.com/kaggle-avatars/thumbnails/846611-kg.jpg,expert,0.49678,20,6d
328,kitayama,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49696,1,1d
329,Hazman Naim,https://storage.googleapis.com/kaggle-avatars/thumbnails/15864390-kg.jpg?t=2023-11-19-08-35-41,contributor,0.49697,1,3d
330,Liza Kolesnik,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49706,4,3d
331,Setyo,https://storage.googleapis.com/kaggle-avatars/thumbnails/6294389-kg.png,contributor,0.49713,4,9h
332,Trish Cornelissen,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49723,17,1d
333,Danila Kuryakin,https://storage.googleapis.com/kaggle-avatars/thumbnails/11534909-kg.jpg?t=2023-08-29-12-19-26,contributor,0.49726,6,4d
334,Yang Zhou,https://storage.googleapis.com/kaggle-avatars/thumbnails/10714201-kg.jpg,expert,0.49771,15,3d
335,Alexander Grebennikov,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49772,2,9d
336,LIUHAHA1888,https://storage.googleapis.com/kaggle-avatars/thumbnails/16176083-kg.jpeg?t=2023-08-26-13-54-47,expert,0.49799,1,9d
337,Nizar Bd,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49815,7,8d
338,Ivan Guschin,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49829,10,2h
339,Denslin Nunes,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49833,1,19h
340,russell gilbert,https://storage.googleapis.com/kaggle-avatars/thumbnails/6272529-kg.jpg,contributor,0.49841,22,1d
341,Satti Tareq,https://storage.googleapis.com/kaggle-avatars/thumbnails/8347145-kg.jpg,contributor,0.49851,3,4d
342,Taichi Uemura,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49855,9,3d
343,Vic710,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49873,11,3d
344,Huseyin Baytar,https://storage.googleapis.com/kaggle-avatars/thumbnails/15693244-kg.png,expert,0.4991,7,7d
345,canbeanything,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49914,1,4h
346,NinjaInDS,https://storage.googleapis.com/kaggle-avatars/thumbnails/14190061-kg.jpeg,novice,0.49916,8,4d
347,Shayan Tohidi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.49922,9,3d
348,YOUNGHEE,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.49993,8,7h
349,Ricardo Haus,https://storage.googleapis.com/kaggle-avatars/thumbnails/4702389-gr.jpg,novice,0.49997,30,14h
350,Justin Mustaine,https://storage.googleapis.com/kaggle-avatars/thumbnails/4966582-kg.PNG,contributor,0.49999,8,15h
351,stupid-topson,https://storage.googleapis.com/kaggle-avatars/thumbnails/6738489-kg.png,novice,0.5,4,9d
352,Siddhant Gupta,https://storage.googleapis.com/kaggle-avatars/thumbnails/2423296-fb.jpg,contributor,0.5,2,8d
353,Anubhav Tyagi1212,https://storage.googleapis.com/kaggle-avatars/thumbnails/4619806-gr.jpg,contributor,0.5,9,8d
354,Jan Gliwa,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,5,7d
355,Pramodia Suka,https://storage.googleapis.com/kaggle-avatars/thumbnails/6687942-kg.jpg?t=2023-11-09-03-54-17,contributor,0.5,2,7d
356,Jebin,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,7,3d
357,Thomas Meißner,https://storage.googleapis.com/kaggle-avatars/thumbnails/5772729-kg.jpg,expert,0.5,36,10h
358,mbalos,https://storage.googleapis.com/kaggle-avatars/thumbnails/7311460-kg.jpg?t=2023-11-15-13-28-20,contributor,0.5,5,4d
359,Magdi El-Sharkawy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,5,3d
360,Mohamed Ayoub Chettouh,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.5,2,4d
361,zenomoung,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,7,3d
362,Michael DeVore,https://storage.googleapis.com/kaggle-avatars/thumbnails/4825952-kg.png?t=2023-10-29-17-27-26,novice,0.5,2,3d
363,Jackie96,https://storage.googleapis.com/kaggle-avatars/thumbnails/9060441-kg.png?t=2023-09-18-05-36-18,novice,0.5,19,2d
364,Atiq Ishrak,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,9,1d
365,GaneshAbhijith,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.5,1,2d
366,ML_Magic,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.5,11,20h
367,Thierry Neusius,https://storage.googleapis.com/kaggle-avatars/thumbnails/6486101-kg.png,expert,0.5,2,2d
368,Hayri Latif,https://storage.googleapis.com/kaggle-avatars/thumbnails/2823707-kg.png,contributor,0.5,5,2d
369,Vishal,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.5,2,1d
370,Shivam,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.5,10,3h
371,Reading Hui,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,7,16h
372,rdoabnoit,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,6,2h
373,Fadhl Akmal,https://storage.googleapis.com/kaggle-avatars/thumbnails/13971765-kg.png,contributor,0.5,11,10h
374,Minh-Tuong Le,https://storage.googleapis.com/kaggle-avatars/thumbnails/4168999-kg.png,novice,0.5,5,5h
375,Alexander Andreev,https://storage.googleapis.com/kaggle-avatars/thumbnails/1735479-kg.jpg?t=2023-11-23-11-06-22,expert,0.5,5,3h
376,Hexapode,https://storage.googleapis.com/kaggle-avatars/thumbnails/45270-gr.jpg,contributor,0.5,1,1d
377,Vladimir Kuchin 634,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5,4,4d
378,Miguel Santiago Azuero Melo,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50002,9,1d
379,Robert Robison,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50007,5,6d
380,Oran11,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50017,4,8d
381,Rupak Bhattacharya,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50028,1,2d
382,Kanishk026,https://storage.googleapis.com/kaggle-avatars/thumbnails/12335289-kg.png?t=2023-09-12-15-20-35,contributor,0.50028,4,2d
383,Tevfik Can Özay,https://storage.googleapis.com/kaggle-avatars/thumbnails/5337775-kg.jpg,contributor,0.50039,2,4h
384,Chris X,https://storage.googleapis.com/kaggle-avatars/thumbnails/1330628-kg.jpg,master,0.5004,12,4d
385,yuji,https://storage.googleapis.com/kaggle-avatars/thumbnails/6456830-kg.jpg,contributor,0.50099,9,1d
386,sunny77,https://storage.googleapis.com/kaggle-avatars/thumbnails/9944976-gr.jpg,contributor,0.5014,4,3d
387,Catadanna,https://storage.googleapis.com/kaggle-avatars/thumbnails/3616012-kg.jpg,expert,0.50255,17,20h
388,Anna,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50261,1,7d
389,Team Rebooters,https://storage.googleapis.com/kaggle-avatars/thumbnails/5314032-kg.jpg,expert,0.50274,10,5h
390,Luke Flannigan,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50293,3,2d
391,ByTheRyan,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50361,2,8d
392,Bryan Harris,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50377,11,7h
393,chinny84,https://storage.googleapis.com/kaggle-avatars/thumbnails/149296-kg.png,novice,0.504,5,4d
394,SciCapt,https://storage.googleapis.com/kaggle-avatars/thumbnails/17458185-kg.jpg?t=2023-10-29-23-48-09,contributor,0.50436,5,9d
395,Matthew Jansen,https://storage.googleapis.com/kaggle-avatars/thumbnails/4209683-kg.jpg?t=2023-11-04-11-54-41,expert,0.50478,3,9d
396,Kentanz,https://storage.googleapis.com/kaggle-avatars/thumbnails/7836727-kg.JPG,contributor,0.50572,26,4h
397,Hryk Hmgch,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50618,17,3h
398,hoppyy,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50624,6,3d
399,Sahil Sasane,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50648,1,2d
400,gruliju,https://storage.googleapis.com/kaggle-avatars/thumbnails/8815801-kg.jpg?t=2023-10-15-15-07-48,contributor,0.50678,6,8d
401,Steve Steinacker,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50692,5,2d
402,Umar Zafar,https://storage.googleapis.com/kaggle-avatars/thumbnails/4526506-kg.JPG?t=2023-09-30-10-25-26,contributor,0.50694,8,3h
403,Justin larking,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50743,7,1d
404,Job Kamwaro,https://storage.googleapis.com/kaggle-avatars/thumbnails/14871205-kg.jpg,contributor,0.50761,1,20h
405,Shingo Sadahiro,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50761,1,7d
406,R Kraig Helmeczi,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50796,6,4d
407,Yusheng Lei,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50832,4,9d
408,Adam Michalak,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.50863,6,7d
409,younghee1414,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.50947,3,6h
411,LeslieM,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.51061,1,7d
412,Bertan Pank,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.51113,3,8d
413,JR & GT,https://storage.googleapis.com/kaggle-avatars/thumbnails/8126128-kg.png,contributor,0.51138,1,4d
414,Ilya Bukhansky,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51154,11,7d
415,Evseev Sergey,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51176,6,1d
416,Danish Elahi,https://storage.googleapis.com/kaggle-avatars/thumbnails/10854567-kg.jpeg?t=2023-11-07-20-16-10,contributor,0.51186,1,2d
417,C4rl05/V,https://storage.googleapis.com/kaggle-avatars/thumbnails/621084-kg.JPG,master,0.5127,7,3d
418,BajpaiDev,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51367,6,6d
419,João Paulo von Gilsa Lopes,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51414,4,3d
420,zeme3000,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51457,4,8d
421,JordiGerry,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51464,9,18h
422,nosafromvn,https://storage.googleapis.com/kaggle-avatars/thumbnails/16980637-gr.jpg,novice,0.51485,3,9d
423,CommonGardeniaM,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51539,11,7d
424,hongjiao liu,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51607,2,7d
425,Rizky Anugrah Ananto,https://storage.googleapis.com/kaggle-avatars/thumbnails/7541229-kg.jpg,expert,0.51684,1,8d
426,Andre Endress,https://storage.googleapis.com/kaggle-avatars/thumbnails/8665886-kg.jpg,contributor,0.51724,5,4d
427,Armadill000,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.51834,5,16h
428,nameBrandon,https://storage.googleapis.com/kaggle-avatars/thumbnails/235865-gr.jpg,contributor,0.51938,8,9h
429,ines_motaR,https://storage.googleapis.com/kaggle-avatars/thumbnails/17092950-kg.jpg?t=2023-10-13-18-25-14,novice,0.51981,1,8d
430,Серей Кисиль,https://storage.googleapis.com/kaggle-avatars/thumbnails/6182659-kg.jpg,contributor,0.51988,10,8d
431,zhijie x,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.52004,1,4d
432,K R Bharat,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.52035,3,4d
433,BasyaKuE,https://storage.googleapis.com/kaggle-avatars/thumbnails/3090129-fb.jpg,contributor,0.52046,1,8d
434,Fabian Bong,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.5214,5,9d
435,dj2020,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.522,9,2h
436,Rahul Devendra,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.52372,1,8d
438,Arpit P. Patel,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.52564,1,3d
439,Avishek Saha,https://storage.googleapis.com/kaggle-avatars/thumbnails/6881935-kg.jpg,contributor,0.52615,4,1d
440,kawaguchi haruki,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5262,2,8h
441,Karolina,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.52684,7,1h
442,zhuoqunli,https://storage.googleapis.com/kaggle-avatars/thumbnails/11486426-kg.jpg?t=2023-10-01-08-43-14,expert,0.52738,13,4d
443,ahmed abbas,https://storage.googleapis.com/kaggle-avatars/thumbnails/9731621-kg.jpeg?t=2023-10-19-15-01-16,expert,0.52785,4,4d
444,ZhuJingnan,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.5284,6,3d
445,Darshan77879,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,expert,0.52842,1,1d
446,chucky_chucky,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,novice,0.52842,1,1d
447,Kishore Ramakrishnan,https://storage.googleapis.com/kaggle-avatars/thumbnails/5251797-kg.jpg?t=2023-11-17-07-14-29,novice,0.53026,5,7d
448,Jason,https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png,contributor,0.53044,1,5d
